"org_id","org_name","service_type","org_email","org_descr_en","state_code","org_url","org_phone_no","org_address","operation_hour","org_en","tag"
"1236","Klinik Desa Juru","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-508 6500","Kampung Juru, 14000 Bukit Mertajam",,"Juru Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1237","Klinik Desa Kampung Sekolah","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-507 9458","Kampung Sekolah, Juru, 14000 Bukit Mertajam",,"Kampung Sekolah Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1238","Klinik Desa Bukit Tengah","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-537 2342","Jalan Permatang Pauh, Bukit Tengah, 14000 Bukit Mertajam",,"Bukit Tengah Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1239","Klinik Desa Kampung Pertama","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-398 2281","Jalan Permatang Pauh, Kampung Pertama, 14000 Bukit Mertajam",,"Kampung Pertama Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1240","Klinik Desa Permatang Rawa","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-537 2541","Permatang Rawa, 14000 Bukit Mertajam",,"Permatang Rawa Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1241","Klinik Desa Bukit Indera Muda","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-538 3761","Bukit Indera Muda, 14400 Penanti",,"Bukit Indera Muda Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1242","Klinik Desa Padang Ibu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-521 3160","Padang Ibu, 14400 Penanti",,"Padang Ibu Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1243","Klinik Desa Sungai Lembu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-521 3689","Sungai Lembu, 14000 Bukit Mertajam",,"Sungai Lembu Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1244","Klinik Kesihatan Ibu Dan Anak Sungai Bakap","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-582 4205","Jalan Besar, 14200 Sungai Bakap",,"Ibu Dan Anak Sungai Bakap Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1245","Klinik Desa Bagan Ajam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-324 0060","Jalan Bagan Ajam, Bagan Ajam, 13000 Butterworth",,"Bagan Ajam Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1246","Klinik Desa Sungai Puyu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-324 0050","Jalan Sungai Puyu, Sungai Puyu, 13020 Butterworth",,"Sungai Puyu Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1247","Klinik Desa Lahar Yooi","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-573 6798","Lahar Yooi, 13300 Tasek Gelugor",,"Lahar Yooi Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1248","Klinik Desa Pokok Sena","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-575 9129","Pokok Sena, 13200 Kepala Batas",,"Pokok Sena Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1249","Klinik Desa Permatang Buloh","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-574 1014","Permatang Buloh, 13200 Kepala Batas",,"Permatang Buloh Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1250","Klinik Desa Pekan Darat","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-351 5759","Pekan Darat, 13300 Butterworth",,"Pekan Darat Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1251","Klinik Desa Permatang Sintok","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-575 9136","Permatang Sintok, 13100 Kepala Batas",,"Permatang Sintok Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1252","Klinik Desa Lahar Kepar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-575 9112","Lahar Kepar, 13200 Kepala Batas",,"Lahar Kepar Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1253","Klinik Desa Bumbung Lima","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-575 9110","Bumbung Lima, 13200 Kepala Batas",,"Bumbung Lima Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1254","Klinik Desa Tok Bedu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-573 3720","Tok Bedu, 13300 Tasek Gelugor",,"Tok Bedu Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1255","Klinik Desa Kampung Selamat","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-573 6800","Kampung Selamat, 13300 Tasek Gelugor",,"Kampung Selamat Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1256","Klinik Desa Pinang Tunggal","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-573 6797","Pinang Tunggal, 13200 Kepala Batas",,"Pinang Tunggal Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1257","Klinik Desa Padang Menora","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-573 6796","Padang Menora, 13310 Tasek Gelugor",,"Padang Menora Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1258","Klinik Desa Permatang Janggus","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-576 3360","Permatang Janggus, 13100 Penaga",,"Permatang Janggus Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1259","Klinik Desa Changkat","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-593 8949","Changkat, 14300 Nibong Tebal",,"Changkat Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1260","Klinik Desa Permatang Tok Mahat","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+605-717 1941","Permatang Tok Mahat, 14300 Nibong Tebal",,"Permatang Tok Mahat Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1261","Klinik Desa Sungai Bakau","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-598 2978","Sungai Bakau, 14300 Nibong Tebal",,"Sungai Bakau Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1262","Klinik Desa Tanjung Berembang","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-593 9211","Tanjung Berembang, 14300 Nibong Tebal",,"Tanjung Berembang Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1263","Klinik Desa Batu Kawan","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-588 5293","Batu Kawan, 14100 Simpang Ampat",,"Batu Kawan Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1264","Klinik Desa Tasek","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-588 4348","Tasek, 14100 Simpang Ampat",,"Tasek Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1265","Klinik Desa Bukit Tambun","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-588 4350","Bukit Tambun, 14100 Simpang Ampat",,"Bukit Tambun Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1266","Klinik Desa Pulau Aman","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-582 2092","Pulau Aman, 14100 Simpang Ampat",,"Pulau Aman Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1267","Klinik Desa Wellesley","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-582 3233","Wellesley, 14200 Sungai Bakap",,"Wellesley Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1268","Klinik Desa Sungai Duri","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-582 9233","Sungai Duri, 14200 Sungai Bakap",,"Sungai Duri Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1269","Klinik Desa Valdor","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-582 6535","Valdor, 14200 Sungai Bakap",,"Valdor Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1270","Klinik Kesihatan Ibu Dan Anak Air Putih","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-866 0287","Mukim E, Air Putih, 11000 Balik Pulau",,"Ibu Dan Anak Air Putih Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1271","Klinik Desa Pantai Acheh","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-866 8833","Pantai Acheh, 11010 Balik Pulau",,"Pantai Acheh Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1272","Klinik Desa Sungai Pinang","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-866 1726","Sungai Pinang, 11010 Balik Pulau",,"Sungai Pinang Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1273","Klinik Kesihatan Ibu Dan Anak Padang Tembak / Rifle Range","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-829 6355","Blok A, Jalan Padang Tembak, Rumah Pangsa Padang Tembak, Padang Tembak, 11400 Ayer Itam",,"Ibu Dan Anak Padang Tembak / Rifle Range Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1274","Klinik Kesihatan Ibu Dan Anak Taman Tun Sardon","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-657 1592","Blok A-G-9, Tingkat Bawah, Taman Tun Sardon, 11700 Glugor",,"Ibu Dan Anak Taman Tun Sardon Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1275","Klinik Kesihatan Ibu Dan Anak Tanjong Tokong","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-899 3727","A-G-3 & A-G-4, Jalan Tanjong Tokong, Rumah Pangsa Tanjong Tokong, 10470 Tanjong Tokong",,"Ibu Dan Anak Tanjong Tokong Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1276","Klinik Desa Permatang Bendahari","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-579 3244","Permatang Bendahari, 13110 Penaga",,"Permatang Bendahari Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1277","Klinik Desa Paya Keladi","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-575 4728","Paya Keladi, 13200 Kepala Batas",,"Paya Keladi Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1278","Klinik Desa Pasir Gebu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-579 3246","Pasir Gebu, 13110 Penaga",,"Pasir Gebu Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1279","Klinik Desa Teluk Ayer Tawar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-351 5822","Jalan Teluk Air Tawar, Teluk Air Tawar, 13050 Butterworth",,"Teluk Ayer Tawar Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1280","Klinik Desa Pajak Song","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-575 9171","Pajak Song, 13200 Kepala Batas",,"Pajak Song Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1281","Klinik Desa Bagan Dalam","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-328 4464","Jalan Bagan Dalam, Bagan Dalam, 12100 Butterworth",,"Bagan Dalam Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1282","Klinik Desa Permatang Pasir","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-866 5539","Permatang Pasir, 11000 Balik Pulau",,"Permatang Pasir Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1283","Klinik Desa Sungai Burong","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-866 2060","Sungai Burong, 11000 Balik Pulau",,"Sungai Burong Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1284","Klinik Desa Pondok Upeh","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-866 1723","Pondok Upeh, 11000 Balik Pulau",,"Pondok Upeh Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1285","Klinik Desa Kampung Perlis","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-866 1749","Kampung Perlis, 11020 Balik Pulau",,"Kampung Perlis Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1286","Klinik Desa Gertak Sanggul","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-649 3920","Gertak Sanggul, 11920 Bayan Lepas",,"Gertak Sanggul Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1287","Klinik Desa Teluk Kumbar","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-649 5606","Teluk Kumbar, 11920 Bayan Lepas",,"Teluk Kumbar Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1288","Klinik Desa Permatang Damar Laut","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-626 5102","Permatang Damar Laut, 11900 Bayan Lepas",,"Permatang Damar Laut Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1289","Klinik Desa Sungai Ara","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-645 2488","Sungai Ara, 11900 Bayan Lepas",,"Sungai Ara Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1290","Klinik Desa Relau","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-644 9230","Relau, 11900 Bayan Lepas",,"Relau Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1291","Klinik Desa Sungai Batu","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-649 5673","Sungai Batu, 11920 Bayan Lepas",,"Sungai Batu Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1292","Klinik Desa Batu Ferringgi","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-881 3814","1918, Jalan Batu Ferringgi, Batu Ferringgi, 12100 Pulau Pinang",,"Batu Ferringgi Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1293","Klinik Kesihatan Tanjong Bungah","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Government primary care clinics under MOH offering outpatient care, maternal and child health, immunisations, basic screening and referrals to hospitals; fees are generally subsidised.","7","No URL","+604-899 0953","11200 Tanjong Bungah",,"Tanjong Bungah Health Clinic","government, primary care, outpatient, maternal, child health, immunisation, screening, referral, subsidised, walk-in, appointment"
"1294","Klinik Desa Paya Terubong","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-827 5919","Jalan Paya Terubong, Paya Terubong, 11500 Ayer Itam",,"Paya Terubong Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1295","Klinik Desa Thean Teik","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-827 6023","Jalan Thean Teik, 11500 Ayer Itam",,"Thean Teik Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1296","Klinik Desa Sungai Gelugor","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Rural government clinics providing community-level maternal and child health, basic outpatient services, immunisations and health education; limited hours and referrals to Klinik Kesihatan or hospitals for advanced care.","7","No URL","+604-658 0861","Jalan Calthrop, 11700 Glugor",,"Sungai Gelugor Rural Government Clinic","government, rural clinic, maternal, child health, basic outpatient, immunisation, health education, limited hours, referral"
"1297","Klinik Komuniti Alma","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-552 1033","No. 38 Ting. Bwh, Lorong Alma Jaya 11, Taman Alma Jaya, 14100 Bukit Mertajam",,"Community Clinic Alma","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
"1298","Klinik Komuniti Batu Kawan","Health & Wellbeing-Public Health Centre","No email detail. Please contact via other contact detail","Urban community clinics providing primary care, women's and adolescent health, screening and health education; low-cost services, some by appointment, with referrals to hospitals as needed.","7","No URL","+604-588 0071","No. 19, Lorong Cempaka 1, Taman Cempaka, Batu Kawan, 14100 Simpang Ampat",,"Community Clinic Batu Kawan","government, community clinic, primary care, women health, adolescent health, screening, health education, low cost, appointment, referral"
